contig	source	pi	num_snps	contig_len	theta	snps_present
DNA_vOTU_8826	Sage2_L_80_16_sorted	0.000275008594018563	4	5823	0.000252964541147167	TRUE
DNA_vOTU_8826	Sage2_R_60_16_sorted	0.000160449257922182	3	5823	0.000176078985119858	TRUE
DNA_vOTU_8827	Sage2_L_60_16_sorted	0.000129954515919428	2	5475	0.00012478697081411	TRUE
DNA_vOTU_8827	Sage2_R_80_16_sorted	0.000284223562133301	3	5475	0.000187146255516575	TRUE
DNA_vOTU_8828	Sage1_L_100_16_sorted	0.000147726073652	2	6318	0.000108077604351822	TRUE
DNA_vOTU_8829	Sage1_L_40_16_sorted	0.00101684559657851	11	5093	0.000737546872274442	TRUE
DNA_vOTU_8829	Sage1_R_60_16_sorted	0.000170502983802217	2	5093	0.000151750907389131	TRUE
DNA_vOTU_8832	Sage1_R_113_16_sorted	0.000102918776501585	1	5398	6.54845799146008e-05	TRUE
DNA_vOTU_8834	Sage1_L_100_16_sorted	3.49727894638074e-05	3	26059	3.93156554752885e-05	TRUE
DNA_vOTU_8834	Sage1_L_113_16_sorted	0.000180793273125762	9	26059	0.000117919808478266	TRUE
DNA_vOTU_8834	Sage1_L_80_16_sorted	1.36489656643208e-05	1	26059	1.31062246505722e-05	TRUE
DNA_vOTU_8834	Sage1_R_100_16_sorted	3.49741319377802e-05	2	26059	2.62114431037124e-05	TRUE
DNA_vOTU_8834	Sage1_R_113_16_sorted	5.8856645682993e-05	3	26059	3.93156554752885e-05	TRUE
DNA_vOTU_8834	Sage1_R_60_16_sorted	6.99428941857837e-05	4	26059	5.24188618811508e-05	TRUE
DNA_vOTU_8834	Sage1_R_80_16_sorted	3.41211043295416e-05	2	26059	2.62114431037124e-05	TRUE
DNA_vOTU_8835	Sage1_L_80_16_sorted	0.000174221941313482	6	17260	0.000122880334546587	TRUE
DNA_vOTU_8839	Sage1_R_100_16_sorted	6.75901617183554e-05	2	15617	4.52693554945272e-05	TRUE
DNA_vOTU_8840	Sage1_L_113_16_sorted	6.88509021842355e-05	2	14041	5.03540972049879e-05	TRUE
DNA_vOTU_8840	Sage1_R_100_16_sorted	5.06489395378284e-05	2	14041	4.86349219583199e-05	TRUE
DNA_vOTU_8840	Sage1_R_113_16_sorted	3.79894104518366e-05	1	14041	2.43191931154217e-05	TRUE
DNA_vOTU_8843	Sage1_L_100_16_sorted	0.000438139510031792	8	8319	0.000328364657030445	TRUE
DNA_vOTU_8843	Sage1_L_113_16_sorted	0.000205810814422794	4	8319	0.000164261319291511	TRUE
DNA_vOTU_8843	Sage1_L_80_16_sorted	0.000136332651670075	3	8319	0.000123210809147386	TRUE
DNA_vOTU_8843	Sage1_R_100_16_sorted	0.000128328521013795	2	8319	8.21504215946597e-05	TRUE
DNA_vOTU_8843	Sage1_R_113_16_sorted	0.000141679030166941	3	8319	0.000123210809147386	TRUE
DNA_vOTU_8843	Sage1_R_80_16_sorted	0.000109613945032617	2	8319	8.21504215946597e-05	TRUE
DNA_vOTU_8848	Sage2_L_40_16_sorted	1.36055532426115e-05	1	40833	8.36130463466818e-06	TRUE
DNA_vOTU_885	Sage1_L_40_16_sorted	0.000216842336407554	8	8101	0.000349294231599817	TRUE
DNA_vOTU_885	Sage2_L_100_16_sorted	0.000214471059645902	5	8101	0.000218389819831345	TRUE
DNA_vOTU_885	Sage2_L_40_16_sorted	0.000287281013745061	6	8101	0.000272747905929247	TRUE
DNA_vOTU_885	Sage2_L_60_16_sorted	0.000238919097050585	4	8101	0.000168767746983394	TRUE
DNA_vOTU_885	Sage2_L_80_16_sorted	0.000227934310979294	4	8101	0.000168767746983394	TRUE
DNA_vOTU_885	Sage2_R_40_16_sorted	0.000233426704014939	4	8101	0.000168767746983394	TRUE
DNA_vOTU_885	Sage2_R_60_16_sorted	0.000373390440106526	6	8101	0.000253089067566646	TRUE
DNA_vOTU_885	Sage2_R_80_16_sorted	0.000470543948804818	8	8101	0.000349294231599817	TRUE
DNA_vOTU_8851	Sage2_L_40_16_sorted	2.72647220287901e-05	2	30157	2.26426469574166e-05	TRUE
DNA_vOTU_8852	Sage2_L_20_16_sorted	8.3084533128399e-05	11	49019	8.25761772608104e-05	TRUE
DNA_vOTU_8852	Sage2_L_60_16_sorted	2.76598831936736e-05	6	49019	5.36185362854508e-05	TRUE
DNA_vOTU_8853	Sage2_R_80_16_sorted	0.000114580349470066	3	13964	7.33494311402332e-05	TRUE
DNA_vOTU_8856	Sage2_L_100_16_sorted	0.0025774826059456	110	13738	0.00283779257493006	TRUE
DNA_vOTU_8856	Sage2_L_115_16_sorted	0.0028510298204832	92	13738	0.00247370630729809	TRUE
DNA_vOTU_8856	Sage2_L_60_16_sorted	0.000279226982144169	17	13738	0.000441564990847473	TRUE
DNA_vOTU_8856	Sage2_L_80_16_sorted	0.00227546935587357	64	13738	0.00165664094846639	TRUE
DNA_vOTU_8856	Sage2_R_60_16_sorted	0.000920963544853127	29	13738	0.000752594310916338	TRUE
DNA_vOTU_8856	Sage2_R_80_16_sorted	0.00204056708783022	55	13738	0.00142461470878917	TRUE
DNA_vOTU_8858	Sage2_L_60_16_sorted	0.000146566451855211	7	24260	9.85168417919881e-05	TRUE
DNA_vOTU_8858	Sage2_L_80_16_sorted	4.40771674382625e-05	2	24260	3.03403088231677e-05	TRUE
DNA_vOTU_8858	Sage2_R_60_16_sorted	1.92416058494482e-05	1	24260	1.4077316296846e-05	TRUE
DNA_vOTU_8859	Sage2_L_100_16_sorted	6.42210593003376e-05	2	12803	5.33339298832157e-05	TRUE
DNA_vOTU_886	Sage2_L_40_16_sorted	4.33392924860502e-05	1	8204	4.16159376093863e-05	TRUE
DNA_vOTU_8869	Sage1_L_20_16_sorted	0.0003359253768866	5	7324	0.000241320154546024	TRUE
DNA_vOTU_8870	Sage1_L_40_16_sorted	0.000278662420382166	3	5025	0.00020387170709439	TRUE
DNA_vOTU_8870	Sage1_R_40_16_sorted	0.000221116639027087	4	5025	0.000271774847480522	TRUE
DNA_vOTU_8871	Sage1_L_40_16_sorted	0.000223679911533338	4	8845	0.00015445245516734	TRUE
DNA_vOTU_8871	Sage2_L_40_16_sorted	0.000145768931111614	4	8845	0.00017447406972607	TRUE
DNA_vOTU_8872	Sage1_L_60_16_sorted	7.94478375291723e-05	1	6714	5.08591020627746e-05	TRUE
DNA_vOTU_8872	Sage1_L_80_16_sorted	0.000140431507723733	2	6714	0.000109602896961142	TRUE
DNA_vOTU_8872	Sage1_R_60_16_sorted	6.95168578380257e-05	1	6714	5.08591020627746e-05	TRUE
DNA_vOTU_8876	Sage1_L_20_16_sorted	0.00145000380778311	27	7296	0.00126364127593968	TRUE
DNA_vOTU_8876	Sage2_L_20_16_sorted	0.00086996336996337	12	7296	0.000562775525517701	TRUE
DNA_vOTU_888	Sage2_L_20_16_sorted	0.000975564928626902	17	8204	0.00073453831566352	TRUE
DNA_vOTU_888	Sage2_L_40_16_sorted	0.000660550458715597	11	8204	0.000459399226131066	TRUE
DNA_vOTU_888	Sage2_L_60_16_sorted	0.000561429056841901	11	8204	0.000495083324291633	TRUE
DNA_vOTU_888	Sage2_L_80_16_sorted	0.00108057542967701	17	8204	0.00073453831566352	TRUE
DNA_vOTU_888	Sage2_R_20_16_sorted	0.000981002833081073	16	8204	0.000691414694139883	TRUE
DNA_vOTU_888	Sage2_R_40_16_sorted	0.000782284686394276	12	8204	0.000501101495323981	TRUE
DNA_vOTU_888	Sage2_R_80_16_sorted	0.000810437880984403	15	8204	0.000674783454759545	TRUE
DNA_vOTU_8882	Sage2_L_40_16_sorted	0.000170612070804009	2	6253	0.000109218538754768	TRUE
DNA_vOTU_8882	Sage2_L_80_16_sorted	7.46547219111609e-05	1	6253	5.46180054627109e-05	TRUE
DNA_vOTU_8883	Sage1_L_100_16_sorted	0.00100572827845555	11	5093	0.000738998164821224	TRUE
DNA_vOTU_8883	Sage1_L_113_16_sorted	0.000538950804908252	5	5093	0.00034819322535364	TRUE
DNA_vOTU_8883	Sage1_R_100_16_sorted	0.00174634359310194	19	5093	0.00127444516518678	TRUE
DNA_vOTU_8883	Sage1_R_113_16_sorted	0.000477191139129673	5	5093	0.000336305311413914	TRUE
DNA_vOTU_8885	Sage1_L_40_16_sorted	0.00021444846535317	3	7461	0.000137280720606114	TRUE
DNA_vOTU_8887	Sage2_R_80_16_sorted	6.8534224278249e-05	1	5188	6.58090115935631e-05	TRUE
DNA_vOTU_8888	Sage2_L_20_16_sorted	0.000531375007463132	6	5588	0.000379887976764122	TRUE
DNA_vOTU_8888	Sage2_R_20_16_sorted	0.000677388911629599	7	5588	0.000461238982036154	TRUE
DNA_vOTU_8889	Sage2_R_80_16_sorted	0.000190953574412221	2	5586	0.000122240297940353	TRUE
DNA_vOTU_8892	Sage1_R_60_16_sorted	0.00192634804515617	20	5269	0.00134175654727279	TRUE
DNA_vOTU_8895	Sage2_L_60_16_sorted	5.59577518973175e-05	1	6354	5.3732633325056e-05	TRUE
DNA_vOTU_8896	Sage2_L_20_16_sorted	0.000911732862271354	9	5014	0.000634497778502421	TRUE
DNA_vOTU_890	Sage2_L_100_16_sorted	5.64844742848604e-05	13	109310	4.5871255566584e-05	TRUE
DNA_vOTU_890	Sage2_L_80_16_sorted	5.29487793897675e-05	12	109310	3.88090498494802e-05	TRUE
DNA_vOTU_890	Sage2_R_80_16_sorted	1.97446886134073e-05	4	109310	1.29372968700002e-05	TRUE
DNA_vOTU_8901	Sage1_L_100_16_sorted	0.0007326996033099	18	11754	0.000542340924209195	TRUE
DNA_vOTU_8901	Sage1_R_100_16_sorted	0.000723708330458522	19	11754	0.000572422184028065	TRUE
DNA_vOTU_8901	Sage1_R_113_16_sorted	0.00102528435435947	28	11754	0.000842922955766686	TRUE
DNA_vOTU_8905	Sage1_L_100_16_sorted	7.25821085102522e-05	1	7354	4.64639564707955e-05	TRUE
DNA_vOTU_8905	Sage1_R_100_16_sorted	7.29061357803873e-05	1	7354	5.2487061939232e-05	TRUE
DNA_vOTU_8905	Sage1_R_113_16_sorted	0.000358179180268408	5	7354	0.000240401089757219	TRUE
DNA_vOTU_8906	Sage1_L_100_16_sorted	0.000905541121594725	13	7320	0.000628376167226473	TRUE
DNA_vOTU_8906	Sage1_L_113_16_sorted	0.000784532114035602	11	7320	0.000531848363584895	TRUE
DNA_vOTU_8906	Sage1_R_100_16_sorted	0.000351309426042522	6	7320	0.000290297642249397	TRUE
DNA_vOTU_8906	Sage1_R_113_16_sorted	0.000797775346462436	12	7320	0.000580118866048712	TRUE
DNA_vOTU_8915	Sage1_L_40_16_sorted	0.000544413167565877	37	32556	0.00040267774655245	TRUE
DNA_vOTU_8915	Sage1_R_40_16_sorted	0.000892759474780149	61	32556	0.000663383937519073	TRUE
DNA_vOTU_8915	Sage2_L_40_16_sorted	0.000276571201681334	18	32556	0.000196011944266112	TRUE
DNA_vOTU_8915	Sage2_L_60_16_sorted	0.00029500039356201	24	32556	0.000252379697894408	TRUE
DNA_vOTU_8915	Sage2_R_40_16_sorted	0.000398279596382636	30	32556	0.000326565850748944	TRUE
DNA_vOTU_8915	Sage2_R_60_16_sorted	0.000273971129124847	19	32556	0.000206895123073171	TRUE
DNA_vOTU_892	Sage2_L_60_16_sorted	0.000826355206059333	24	15426	0.000550457974117335	TRUE
DNA_vOTU_892	Sage2_R_60_16_sorted	0.000686092744744532	25	15426	0.000573356521084499	TRUE
DNA_vOTU_8922	Sage2_L_60_16_sorted	0.00035287608898336	10	14480	0.000244322478835371	TRUE
DNA_vOTU_8922	Sage2_L_80_16_sorted	0.000296789299346844	9	14480	0.000239930488709842	TRUE
DNA_vOTU_8922	Sage2_R_60_16_sorted	0.000192815880039331	6	14480	0.000146634027535543	TRUE
DNA_vOTU_8923	Sage1_L_60_16_sorted	0.000516681522849912	41	37449	0.000387004092433433	TRUE
DNA_vOTU_8924	Sage2_L_80_16_sorted	3.13984065308686e-05	1	16986	2.00999147620043e-05	TRUE
DNA_vOTU_8925	Sage2_L_60_16_sorted	0.00165376129220266	17	5347	0.00112575083560196	TRUE
DNA_vOTU_8925	Sage2_L_80_16_sorted	0.0012023794644717	13	5347	0.000896734163157332	TRUE
DNA_vOTU_8928	Sage1_L_20_16_sorted	0.00138773666648231	18	5303	0.00134381509104347	TRUE
DNA_vOTU_8928	Sage2_L_100_16_sorted	0.00234995519218257	24	5303	0.00164030516185158	TRUE
DNA_vOTU_8928	Sage2_L_40_16_sorted	0.00523359139156685	68	5303	0.00460832665678164	TRUE
DNA_vOTU_8928	Sage2_L_60_16_sorted	0.0048531854305129	83	5303	0.0056087398733432	TRUE
DNA_vOTU_8928	Sage2_L_80_16_sorted	0.00441412005894036	55	5303	0.00373663596595154	TRUE
DNA_vOTU_8928	Sage2_R_100_16_sorted	0.00642277979952755	73	5303	0.004942436440082	TRUE
DNA_vOTU_8928	Sage2_R_40_16_sorted	0.00350797621338318	49	5303	0.0034690993515161	TRUE
DNA_vOTU_8928	Sage2_R_60_16_sorted	0.00552235987769372	64	5303	0.00434057728170702	TRUE
DNA_vOTU_8928	Sage2_R_80_16_sorted	0.00318991575020902	35	5303	0.0023055373963263	TRUE
DNA_vOTU_8931	Sage1_L_20_16_sorted	0.000439706842190947	6	6767	0.000302898552844068	TRUE
DNA_vOTU_8931	Sage1_R_40_16_sorted	0.000504303830737893	7	6767	0.000365819091758295	TRUE
DNA_vOTU_8932	Sage1_L_20_16_sorted	0.000414453565105424	7	8284	0.000298696322628333	TRUE
DNA_vOTU_8933	Sage1_L_20_16_sorted	8.56072766185126e-05	1	6230	5.4802111099102e-05	TRUE
DNA_vOTU_8937	Sage2_L_100_16_sorted	0.00108012155128321	18	7401	0.000832048299303182	TRUE
DNA_vOTU_8937	Sage2_L_40_16_sorted	0.000838971583220569	22	7401	0.00105232567961277	TRUE
DNA_vOTU_8937	Sage2_L_80_16_sorted	0.00121819166215485	20	7401	0.00092424784013916	TRUE
DNA_vOTU_8937	Sage2_R_100_16_sorted	0.00142378289699718	24	7401	0.00114768104668511	TRUE
DNA_vOTU_8943	Sage1_R_113_16_sorted	0.00140263916072728	17	6151	0.000976956260842669	TRUE
DNA_vOTU_8945	Sage1_L_100_16_sorted	0.000851520024504173	15	7305	0.000705893491690018	TRUE
DNA_vOTU_8945	Sage1_L_113_16_sorted	0.00275218667781785	48	7305	0.00232811698603084	TRUE
DNA_vOTU_8945	Sage1_R_100_16_sorted	0.00133113008353989	22	7305	0.00107087397030272	TRUE
DNA_vOTU_8945	Sage1_R_113_16_sorted	0.00219333839454785	36	7305	0.00174896748840634	TRUE
DNA_vOTU_8947	Sage1_L_60_16_sorted	0.000135211679365601	2	6086	0.000112289805014769	TRUE
DNA_vOTU_8947	Sage1_L_80_16_sorted	0.000281293952180028	4	6086	0.000224505771591258	TRUE
DNA_vOTU_8947	Sage1_R_80_16_sorted	0.000275859549124922	3	6086	0.000190237552349298	TRUE
DNA_vOTU_8949	Sage1_L_40_16_sorted	0.000831009558690917	14	8013	0.000617904941104534	TRUE
DNA_vOTU_8949	Sage1_R_40_16_sorted	0.000604582453426926	10	8013	0.000441581214714573	TRUE
DNA_vOTU_8949	Sage2_L_100_16_sorted	0.000573324448886668	9	8013	0.000413722179646051	TRUE
DNA_vOTU_8954	Sage1_L_113_16_sorted	0.000134494880024454	3	10905	9.39249386925462e-05	TRUE
DNA_vOTU_8954	Sage1_R_100_16_sorted	3.26108002894209e-05	1	10905	3.1314055961424e-05	TRUE
DNA_vOTU_8956	Sage1_L_100_16_sorted	0.000235032801281058	6	12910	0.000164335547363559	TRUE
DNA_vOTU_8956	Sage1_L_113_16_sorted	0.000211738580318641	9	12910	0.000246446034658853	TRUE
DNA_vOTU_8956	Sage1_L_80_16_sorted	0.000204884515723595	7	12910	0.000185164644381486	TRUE
DNA_vOTU_8956	Sage1_R_100_16_sorted	0.000215214827440751	7	12910	0.000185164644381486	TRUE
DNA_vOTU_8956	Sage1_R_113_16_sorted	0.000208327952962647	7	12910	0.000185164644381486	TRUE
DNA_vOTU_8956	Sage1_R_80_16_sorted	3.10053484226029e-05	1	12910	3.72064181071235e-05	TRUE
DNA_vOTU_8957	Sage1_L_113_16_sorted	0.000702329884767432	15	10583	0.000484600424130496	TRUE
DNA_vOTU_8957	Sage1_L_80_16_sorted	0.000366126945049396	8	10583	0.000267766887513694	TRUE
DNA_vOTU_8957	Sage1_R_100_16_sorted	0.000616115737236101	15	10583	0.000484600424130496	TRUE
DNA_vOTU_8957	Sage1_R_113_16_sorted	0.000715397185874097	15	10583	0.000501730359167792	TRUE
DNA_vOTU_8957	Sage1_R_80_16_sorted	0.000356316137566138	7	10583	0.000243897582925178	TRUE
DNA_vOTU_8959	Sage1_L_60_16_sorted	0.00102760330180733	19	9240	0.000702504428286843	TRUE
DNA_vOTU_8959	Sage1_L_80_16_sorted	0.00051413085559427	10	9240	0.000398847615282986	TRUE
DNA_vOTU_8959	Sage1_R_100_16_sorted	9.64401528576423e-05	2	9240	7.40842252679626e-05	TRUE
DNA_vOTU_8962	Sage1_L_100_16_sorted	0.00020559578081702	3	7460	0.000137335942134918	TRUE
DNA_vOTU_8962	Sage1_R_100_16_sorted	6.70600858369099e-05	1	7460	4.74095711345246e-05	TRUE
DNA_vOTU_8962	Sage1_R_113_16_sorted	0.00015198247731438	2	7460	9.15695727899706e-05	TRUE
DNA_vOTU_8967	Sage2_L_40_16_sorted	0.000330275229357798	11	16350	0.000229699613065533	TRUE
DNA_vOTU_8971	Sage2_L_40_16_sorted	3.08463466358203e-05	1	17290	1.97465096672878e-05	TRUE
DNA_vOTU_8972	Sage2_L_40_16_sorted	9.65102761509947e-05	3	15197	6.7398266529066e-05	TRUE
DNA_vOTU_8973	Sage2_L_40_16_sorted	3.73683699169675e-05	1	14867	2.29647643873953e-05	TRUE
DNA_vOTU_8976	Sage2_L_40_16_sorted	0.000164349791138807	5	14603	0.000116899661763818	TRUE
DNA_vOTU_8979	Sage1_L_60_16_sorted	0.000310126079050755	15	21361	0.000248222762777268	TRUE
DNA_vOTU_898	Sage1_L_100_16_sorted	0.000205325633622072	3	5201	0.000197161011827183	TRUE
DNA_vOTU_898	Sage1_L_113_16_sorted	0.000698583605716849	9	5201	0.000611684649377262	TRUE
DNA_vOTU_8984	Sage2_L_115_16_sorted	0.000195294489919329	8	16382	0.000188674827189862	TRUE
DNA_vOTU_8984	Sage2_L_20_16_sorted	0.000838523222208654	33	16382	0.00071223776764608	TRUE
DNA_vOTU_8984	Sage2_L_40_16_sorted	0.000226882136767813	12	16382	0.000259328064348486	TRUE
DNA_vOTU_8984	Sage2_L_60_16_sorted	0.000127914235810743	4	16382	8.64849868197481e-05	TRUE
DNA_vOTU_8984	Sage2_R_40_16_sorted	8.96988971112878e-05	6	16382	0.000125283035464769	TRUE
DNA_vOTU_8985	Sage1_L_40_16_sorted	0.000826091847352288	29	16022	0.000648638769235095	TRUE
DNA_vOTU_8985	Sage1_L_60_16_sorted	0.000839449928288197	29	16022	0.000626493129098631	TRUE
DNA_vOTU_8985	Sage1_R_40_16_sorted	0.000954499496469261	34	16022	0.000760232520772125	TRUE
DNA_vOTU_8985	Sage1_R_60_16_sorted	0.0009734485726135	32	16022	0.000715603491878819	TRUE
DNA_vOTU_8985	Sage2_L_20_16_sorted	0.00240232047570348	196	16022	0.00451541151582974	TRUE
DNA_vOTU_8985	Sage2_L_40_16_sorted	0.00222532476630837	85	16022	0.00197191920765304	TRUE
DNA_vOTU_8985	Sage2_L_60_16_sorted	0.000480012040394537	16	16022	0.000358164283330014	TRUE
DNA_vOTU_8985	Sage2_L_80_16_sorted	0.000115476693423461	5	16022	0.000116583309600302	TRUE
DNA_vOTU_8985	Sage2_R_60_16_sorted	0.000246350493404845	11	16022	0.000237906288712876	TRUE
DNA_vOTU_899	Sage1_L_80_16_sorted	0.00116779528203689	12	5192	0.000818569885864181	TRUE
DNA_vOTU_899	Sage1_R_60_16_sorted	0.00138070139998408	16	5192	0.00109058468917552	TRUE
DNA_vOTU_8990	Sage2_L_20_16_sorted	0.00140681591676998	16	5228	0.00108265164587754	TRUE
DNA_vOTU_8990	Sage2_L_40_16_sorted	0.000702965235173824	8	5228	0.000542156077268428	TRUE
DNA_vOTU_8994	Sage1_L_100_16_sorted	0.00251822572032226	44	8204	0.00189582807711807	TRUE
DNA_vOTU_8996	Sage1_L_20_16_sorted	0.000399992452972585	6	5956	0.000374872058174788	TRUE
DNA_vOTU_8996	Sage1_L_60_16_sorted	0.00413580839345031	71	5956	0.00438755822673789	TRUE
DNA_vOTU_8997	Sage1_L_20_16_sorted	0.00054282719377059	6	5940	0.000345098199609911	TRUE
DNA_vOTU_8997	Sage2_L_20_16_sorted	0.000421159029649596	6	5940	0.000371903900032232	TRUE
DNA_vOTU_8998	Sage1_L_60_16_sorted	0.00127102803738318	15	5366	0.000991081576763594	TRUE
DNA_vOTU_8998	Sage1_L_80_16_sorted	0.00138733125649014	15	5366	0.00103159885541651	TRUE
DNA_vOTU_8998	Sage1_R_80_16_sorted	0.00139786381842457	15	5366	0.00103159885541651	TRUE
DNA_vOTU_90	Sage1_L_40_16_sorted	0.000469101341397224	6	5734	0.000357380131347598	TRUE
DNA_vOTU_90	Sage2_L_60_16_sorted	0.000337405468295521	4	5734	0.000238336580905693	TRUE
DNA_vOTU_900	Sage1_L_100_16_sorted	0.00131754001974164	24	5181	0.00163840446062116	TRUE
DNA_vOTU_900	Sage1_L_113_16_sorted	0.00116393935489413	20	5181	0.00131974160087903	TRUE
DNA_vOTU_900	Sage1_L_80_16_sorted	0.0010404484103962	17	5181	0.00116210751507315	TRUE
DNA_vOTU_900	Sage1_R_100_16_sorted	0.0011201235998455	24	5181	0.00158246652212007	TRUE
DNA_vOTU_900	Sage1_R_113_16_sorted	0.00138406076992404	24	5181	0.00163840446062116	TRUE
DNA_vOTU_9000	Sage1_L_100_16_sorted	7.35835172921266e-05	2	5287	0.000154461027551986	TRUE
DNA_vOTU_9000	Sage1_L_60_16_sorted	0.000269955377787387	3	5287	0.000208817778149009	TRUE
DNA_vOTU_9001	Sage1_L_60_16_sorted	0.000244349419670128	3	6548	0.000156422030611212	TRUE
DNA_vOTU_9003	Sage2_R_80_16_sorted	0.00135091371732593	22	7205	0.00104249512106078	TRUE
DNA_vOTU_9004	Sage2_L_100_16_sorted	0.00029052696646577	4	7191	0.000189940001194662	TRUE
DNA_vOTU_9004	Sage2_R_80_16_sorted	4.94720405670733e-05	1	7191	4.75048215037436e-05	TRUE
DNA_vOTU_9008	Sage2_L_20_16_sorted	0.000303612850273987	4	7234	0.000203476800828732	TRUE
DNA_vOTU_9008	Sage2_R_20_16_sorted	5.53250345781466e-05	1	7234	6.63900414937759e-05	TRUE
DNA_vOTU_9009	Sage2_L_40_16_sorted	0.000152933832709114	3	7120	0.000143855541635143	TRUE
DNA_vOTU_901	Sage1_L_100_16_sorted	0.000558042956329894	6	5144	0.000398774170310382	TRUE
DNA_vOTU_901	Sage1_R_100_16_sorted	0.00058399844267082	6	5144	0.000412870269471305	TRUE
DNA_vOTU_901	Sage1_R_113_16_sorted	0.000891081465011426	9	5144	0.000618943941908782	TRUE
DNA_vOTU_9014	Sage1_L_100_16_sorted	0.0010033893754824	12	6653	0.000618696137989862	TRUE
DNA_vOTU_9014	Sage1_L_113_16_sorted	0.00126399785422115	18	6653	0.000927204094546364	TRUE
DNA_vOTU_9014	Sage1_L_80_16_sorted	0.00214460169293051	32	6653	0.00170303288107927	TRUE
DNA_vOTU_9014	Sage1_R_100_16_sorted	0.000731568173428639	12	6653	0.000618696137989862	TRUE
DNA_vOTU_9014	Sage1_R_113_16_sorted	0.00148683946152301	26	6653	0.00133768022239791	TRUE
DNA_vOTU_9019	Sage2_L_80_16_sorted	0.000212952524113742	3	6211	0.000170793571772757	TRUE
DNA_vOTU_9019	Sage2_R_80_16_sorted	0.00011454753722795	2	6211	0.000109992639222747	TRUE
DNA_vOTU_902	Sage1_R_60_16_sorted	0.0016720871690278	21	6047	0.00118567226642889	TRUE
DNA_vOTU_9028	Sage1_L_80_16_sorted	5.30574346730336e-05	1	10052	3.3965096711839e-05	TRUE
DNA_vOTU_9029	Sage1_L_80_16_sorted	6.84228532329798e-05	2	14615	4.67214713852077e-05	TRUE
DNA_vOTU_9036	Sage1_R_80_16_sorted	0.000266494734579841	4	7755	0.000176101690340377	TRUE
DNA_vOTU_9045	Sage2_L_60_16_sorted	0.00074311395897299	24	15151	0.000546923751938175	TRUE
DNA_vOTU_9045	Sage2_L_80_16_sorted	0.0016516730773906	59	15151	0.00138880335488859	TRUE
DNA_vOTU_9045	Sage2_R_100_16_sorted	0.00280548530001484	123	15151	0.00288301497066633	TRUE
DNA_vOTU_9045	Sage2_R_40_16_sorted	0.000461178326526977	14	15151	0.000330537047375515	TRUE
DNA_vOTU_9045	Sage2_R_60_16_sorted	0.00141243923983011	47	15151	0.00110721964890461	TRUE
DNA_vOTU_9045	Sage2_R_80_16_sorted	0.000974658869395711	33	15151	0.000778135558568975	TRUE
DNA_vOTU_9058	Sage1_L_20_16_sorted	0.000122463261021693	2	5716	0.000123682911959068	TRUE
DNA_vOTU_9059	Sage1_L_20_16_sorted	0.00203916491341641	35	6179	0.00200226601120983	TRUE
DNA_vOTU_9061	Sage1_L_40_16_sorted	0.000478262948969343	6	5976	0.000387353462801617	TRUE
DNA_vOTU_9061	Sage1_L_60_16_sorted	0.000360943663020019	4	5976	0.000236762064553929	TRUE
DNA_vOTU_9065	Sage2_L_100_16_sorted	0.000569470585396458	8	6914	0.000409423208199236	TRUE
DNA_vOTU_9065	Sage2_R_80_16_sorted	0.000564709047627403	9	6914	0.000460534432746256	TRUE
DNA_vOTU_9070	Sage1_L_100_16_sorted	6.77621548365238e-05	2	5912	0.000115675809638288	TRUE
DNA_vOTU_9070	Sage1_L_113_16_sorted	0.000120466053042709	2	5912	0.000115675809638288	TRUE
DNA_vOTU_9070	Sage1_L_80_16_sorted	0.000522920075992702	6	5912	0.000346792434888172	TRUE
DNA_vOTU_9070	Sage1_R_100_16_sorted	0.000184432399879554	3	5912	0.000173484325278153	TRUE
DNA_vOTU_9070	Sage1_R_113_16_sorted	0.000274766636555254	3	5912	0.000173484325278153	TRUE
DNA_vOTU_9070	Sage1_R_60_16_sorted	0.000241697853486471	3	5912	0.0001869598196639	TRUE
DNA_vOTU_9073	Sage2_L_80_16_sorted	2.58665287118469e-05	1	7732	4.41563828436893e-05	TRUE
DNA_vOTU_9076	Sage1_L_40_16_sorted	6.00405874371075e-05	1	9253	3.68979954768622e-05	TRUE
DNA_vOTU_9076	Sage1_L_60_16_sorted	5.76389639396232e-05	1	9253	3.68979954768622e-05	TRUE
DNA_vOTU_9076	Sage1_L_80_16_sorted	5.04340934471703e-05	1	9253	3.68979954768622e-05	TRUE
DNA_vOTU_9076	Sage1_R_60_16_sorted	5.04340934471703e-05	1	9253	3.68979954768622e-05	TRUE
DNA_vOTU_908	Sage1_R_40_16_sorted	0.000938894874557488	16	6498	0.000906109096748787	TRUE
DNA_vOTU_908	Sage1_R_60_16_sorted	0.000284417030754733	4	6498	0.000210588837099402	TRUE
DNA_vOTU_9085	Sage1_L_100_16_sorted	0.000159191583610188	3	9635	0.000106338398717008	TRUE
DNA_vOTU_9085	Sage1_L_113_16_sorted	0.00032520325203252	6	9635	0.000220126058565033	TRUE
DNA_vOTU_9085	Sage1_L_80_16_sorted	0.000103831377842384	2	9635	7.08996266529759e-05	TRUE
DNA_vOTU_9085	Sage1_R_100_16_sorted	0.000140734588409007	3	9635	0.000106338398717008	TRUE
DNA_vOTU_9087	Sage1_R_113_16_sorted	8.7553695039536e-05	2	8122	8.4072187182321e-05	TRUE
